hour,temperature_2m,ghi
2131,29.991047161742856,0.0
2132,29.991348032470558,0.0
2133,29.991643763050625,0.0
2134,29.99193435333092,0.0
2135,29.99221980316194,0.0
2136,29.992500112396833,0.0
2137,29.992775280891394,0.0
2138,29.99304530850406,0.0
2139,29.993310195095905,0.0
2140,29.993569940530666,0.0
2141,29.99382454467471,0.0
2142,29.994074007397046,0.0
2143,29.99431832856935,258.81904510252076
2144,29.994557508065917,499.99999999999994
2145,29.994791545763704,707.1067811865476
2146,29.995020441542305,866.0254037844386
2147,29.995244195283966,965.9258262890684
2148,29.995462806873572,1000.0
2149,29.995676276198658,965.9258262890684
2150,29.9958846031494,866.0254037844387
2151,29.996087787618627,707.1067811865476
2152,29.9962858295018,499.99999999999994
2153,29.996478728697042,258.81904510252105
2154,29.996666485105113,1.2246467991473532e-13
2155,29.99684909862942,0.0
2156,29.997026569176008,0.0
2157,29.997198896653586,0.0
2158,29.997366080973492,0.0
2159,29.997528122049722,0.0
2160,29.997685019798908,0.0
2161,29.997836774140332,0.0
2162,29.997983384995926,0.0
2163,29.99812485229026,0.0
2164,29.99826117595056,0.0
2165,29.998392355906688,0.0
2166,29.998518392091164,0.0
2167,29.998639284439136,258.81904510252076
2168,29.998755032888422,499.99999999999994
2169,29.998865637379467,707.1067811865476
2170,29.998971097855367,866.0254037844386
2171,29.999071414261877,965.9258262890684
2172,29.99916658654738,1000.0
2173,29.99925661466291,965.9258262890684
2174,29.999341498562167,866.0254037844387
2175,29.999421238201464,707.1067811865476
2176,29.99949583353979,499.99999999999994
2177,29.999565284538765,258.81904510252105
2178,29.999629591162655,1.2246467991473532e-13
2179,29.999688753378383,0.0
2180,29.99974277115551,0.0
2181,29.999791644466242,0.0
2182,29.999835373285443,0.0
2183,29.999873957590616,0.0
2184,29.999907397361902,0.0
2185,29.999935692582106,0.0
2186,29.99995884323667,0.0
2187,29.999976849313676,0.0
2188,29.999989710803874,0.0
2189,29.999997427700638,0.0
2190,30.0,0.0
2191,29.999997427700638,258.81904510252076
2192,29.999989710803874,499.99999999999994
2193,29.999976849313676,707.1067811865476
2194,29.99995884323667,866.0254037844386
2195,29.999935692582106,965.9258262890684
2196,29.999907397361902,1000.0
2197,29.999873957590616,965.9258262890684
2198,29.999835373285443,866.0254037844387
2199,29.999791644466242,707.1067811865476
2200,29.99974277115551,499.99999999999994
2201,29.999688753378383,258.81904510252105
2202,29.999629591162655,1.2246467991473532e-13
2203,29.999565284538765,0.0
2204,29.99949583353979,0.0
2205,29.999421238201464,0.0
2206,29.999341498562167,0.0
2207,29.999256614662915,0.0
2208,29.99916658654738,0.0
2209,29.999071414261877,0.0
2210,29.998971097855367,0.0
2211,29.998865637379467,0.0
2212,29.998755032888422,0.0
2213,29.998639284439136,0.0
2214,29.998518392091164,0.0
2215,29.998392355906688,258.81904510252076
2216,29.99826117595056,499.99999999999994
2217,29.99812485229026,707.1067811865476
2218,29.997983384995926,866.0254037844386
2219,29.997836774140332,965.9258262890684
2220,29.997685019798908,1000.0
2221,29.997528122049722,965.9258262890684
2222,29.997366080973492,866.0254037844387
2223,29.997198896653586,707.1067811865476
2224,29.997026569176008,499.99999999999994
2225,29.99684909862942,258.81904510252105
2226,29.996666485105113,1.2246467991473532e-13
2227,29.996478728697042,0.0
2228,29.9962858295018,0.0
2229,29.996087787618627,0.0
2230,29.9958846031494,0.0
2231,29.995676276198658,0.0
2232,29.995462806873572,0.0
2233,29.995244195283966,0.0
2234,29.995020441542305,0.0
2235,29.994791545763704,0.0
2236,29.994557508065917,0.0
2237,29.99431832856935,0.0
2238,29.994074007397046,0.0
2239,29.99382454467471,258.81904510252076
2240,29.993569940530666,499.99999999999994
2241,29.993310195095905,707.1067811865476
2242,29.99304530850406,866.0254037844386
2243,29.992775280891394,965.9258262890684
2244,29.992500112396833,1000.0
2245,29.99221980316194,965.9258262890684
2246,29.99193435333092,866.0254037844387
2247,29.991643763050625,707.1067811865476
2248,29.991348032470558,499.99999999999994
2249,29.991047161742856,258.81904510252105
2250,29.9907411510223,1.2246467991473532e-13
2251,29.99043000046633,0.0
2252,29.99011371023501,0.0
2253,29.989792280491066,0.0
2254,29.989465711399866,0.0
2255,29.9891340031294,0.0
2256,29.988797155850335,0.0
2257,29.988455169735957,0.0
2258,29.988108044962207,0.0
2259,29.987755781707662,0.0
2260,29.987398380153557,0.0
2261,29.98703584048375,0.0
2262,29.98666816288476,0.0
2263,29.986295347545738,258.81904510252076
2264,29.985917394658486,499.99999999999994
2265,29.985534304417445,707.1067811865476
2266,29.9851460770197,866.0254037844386
2267,29.984752712664974,965.9258262890684
2268,29.98435421155564,1000.0
2269,29.983950573896717,965.9258262890684
2270,29.983541799895853,866.0254037844387
2271,29.983127889763345,707.1067811865476
2272,29.982708843712135,499.99999999999994
2273,29.982284661957806,258.81904510252105
2274,29.981855344718586,1.2246467991473532e-13
2275,29.981420892215336,0.0
2276,29.980981304671566,0.0
2277,29.980536582313427,0.0
2278,29.980086725369713,0.0
2279,29.97963173407185,0.0
2280,29.97917160865392,0.0
2281,29.97870634935264,0.0
2282,29.97823595640736,0.0
2283,29.97776043006008,0.0
2284,29.977279770555445,0.0
2285,29.97679397814073,0.0
2286,29.976303053065855,0.0
2287,29.975806995583387,258.81904510252076
2288,29.975305805948523,499.99999999999994
2289,29.974799484419105,707.1067811865476
2290,29.974288031255618,866.0254037844386
2291,29.97377144672118,965.9258262890684
2292,29.973249731081555,1000.0
2293,29.972722884605147,965.9258262890684
2294,29.972190907562993,866.0254037844387
2295,29.97165380022878,707.1067811865476
2296,29.971111562878818,499.99999999999994
2297,29.97056419579208,258.81904510252105
2298,29.97001169925015,1.2246467991473532e-13
2299,29.96945407353728,0.0
2300,29.96889131894033,0.0
2301,29.96832343574883,0.0
2302,29.967750424254923,0.0
2303,29.967172284753403,0.0
2304,29.9665890175417,0.0
2305,29.966000622919886,0.0
2306,29.965407101190657,0.0
2307,29.964808452659366,0.0
2308,29.964204677633987,0.0
2309,29.963595776425137,0.0
2310,29.962981749346078,0.0
2311,29.962362596712698,258.81904510252076
2312,29.961738318843523,499.99999999999994
2313,29.96110891605973,707.1067811865476
2314,29.960474388685107,866.0254037844386
2315,29.9598347370461,965.9258262890684
2316,29.95918996147179,1000.0
2317,29.958540062293878,965.9258262890684
2318,29.957885039846715,866.0254037844387
2319,29.957224894467288,707.1067811865476
2320,29.95655962649521,499.99999999999994
2321,29.955889236272736,258.81904510252105
2322,29.955213724144752,1.2246467991473532e-13
2323,29.95453309045879,0.0
2324,29.953847335564998,0.0
2325,29.953156459816178,0.0
2326,29.952460463567753,0.0
2327,29.951759347177784,0.0
2328,29.951053111006978,0.0
2329,29.95034175541865,0.0
2330,29.949625280778776,0.0
2331,29.948903687455946,0.0
2332,29.948176975821394,0.0
2333,29.94744514624898,0.0
2334,29.94670819911521,0.0
2335,29.945966134799207,258.81904510252076
2336,29.945218953682733,499.99999999999994
2337,29.944466656150183,707.1067811865476
2338,29.94370924258859,866.0254037844386
2339,29.942946713387606,965.9258262890684
2340,29.94217906893952,1000.0
2341,29.94140630963926,965.9258262890684
2342,29.940628435884378,866.0254037844387
2343,29.939845448075054,707.1067811865476
2344,29.939057346614113,499.99999999999994
2345,29.938264131906998,258.81904510252105
2346,29.937465804361782,1.2246467991473532e-13
2347,29.936662364389175,0.0
2348,29.935853812402513,0.0
2349,29.93504014881777,0.0
2350,29.934221374053536,0.0
2351,29.933397488531043,0.0
2352,29.932568492674143,0.0
2353,29.931734386909323,0.0
2354,29.930895171665696,0.0
2355,29.930050847375007,0.0
2356,29.92920141447162,0.0
2357,29.928346873392545,0.0
2358,29.9274872245774,0.0
2359,29.926622468468445,258.81904510252076
2360,29.92575260551056,499.99999999999994
2361,29.92487763615126,707.1067811865476
2362,29.923997560840668,866.0254037844386
2363,29.92311238003156,965.9258262890684
2364,29.92222209417932,1000.0
2365,29.921326703741972,965.9258262890684
2366,29.92042620918015,866.0254037844387
2367,29.919520610957125,707.1067811865476
2368,29.91860990953879,499.99999999999994
2369,29.917694105393668,258.81904510252105
2370,29.9167731989929,1.2246467991473532e-13
2371,29.915847190810254,0.0
2372,29.914916081322133,0.0
2373,29.91397987100754,0.0
2374,29.913038560348134,0.0
2375,29.912092149828172,0.0
2376,29.911140639934548,0.0
2377,29.91018403115677,0.0
2378,29.90922232398698,0.0
2379,29.90825551891994,0.0
2380,29.90728361645303,0.0
2381,29.906306617086248,0.0
2382,29.90532452132223,0.0
2383,29.90433732966622,258.81904510252076
2384,29.903345042626093,499.99999999999994
2385,29.902347660712334,707.1067811865476
2386,29.901345184438064,866.0254037844386
2387,29.90033761431901,965.9258262890684
2388,29.89932495087353,1000.0
2389,29.898307194622596,965.9258262890684
2390,29.897284346089812,866.0254037844387
2391,29.89625640580138,707.1067811865476
2392,29.89522337428614,499.99999999999994
2393,29.894185252075545,258.81904510252105
2394,29.893142039703662,1.2246467991473532e-13
2395,29.892093737707192,0.0
2396,29.891040346625438,0.0
2397,29.889981867000326,0.0
2398,29.888918299376407,0.0
2399,29.88784964430084,0.0
2400,29.886775902323407,0.0
2401,29.885697073996496,0.0
2402,29.884613159875137,0.0
2403,29.88352416051695,0.0
2404,29.882430076482184,0.0
2405,29.881330908333698,0.0
2406,29.880226656636978,0.0
2407,29.879117321960106,258.81904510252076
2408,29.8780029048738,499.99999999999994
2409,29.87688340595138,707.1067811865476
2410,29.875758825768777,866.0254037844386
2411,29.87462916490455,965.9258262890684
2412,29.873494423939864,1000.0
2413,29.872354603458493,965.9258262890684
2414,29.871209704046834,866.0254037844387
2415,29.87005972629389,707.1067811865476
2416,29.868904670791274,499.99999999999994
2417,29.86774453813322,258.81904510252105
2418,29.866579328916572,1.2246467991473532e-13
2419,29.865409043740776,0.0
2420,29.864233683207907,0.0
2421,29.86305324792263,0.0
2422,29.861867738492236,0.0
2423,29.860677155526627,0.0
2424,29.859481499638306,0.0
2425,29.858280771442384,0.0
2426,29.8570749715566,0.0
2427,29.85586410060128,0.0
2428,29.85464815919937,0.0
2429,29.853427147976426,0.0
2430,29.852201067560607,0.0
2431,29.850969918582685,258.81904510252076
2432,29.84973370167603,499.99999999999994
2433,29.848492417476635,707.1067811865476
2434,29.847246066623086,866.0254037844386
2435,29.84599464975658,965.9258262890684
2436,29.844738167520923,1000.0
2437,29.843476620562523,965.9258262890684
2438,29.842210009530397,866.0254037844387
2439,29.84093833507616,707.1067811865476
2440,29.839661597854047,499.99999999999994
2441,29.838379798520883,258.81904510252105
2442,29.8370929377361,1.2246467991473532e-13
2443,29.83580101616174,0.0
2444,29.83450403446244,0.0
2445,29.83320199330545,0.0
2446,29.831894893360616,0.0
2447,29.83058273530039,0.0
2448,29.829265519799822,0.0
2449,29.827943247536567,0.0
2450,29.826615919190886,0.0
2451,29.825283535445628,0.0
2452,29.82394609698626,0.0
2453,29.82260360450083,0.0
2454,29.821256058680007,0.0
2455,29.81990346021704,258.81904510252076
2456,29.818545809807794,499.99999999999994
2457,29.817183108150722,707.1067811865476
2458,29.815815355946878,866.0254037844386
2459,29.814442553899916,965.9258262890684
2460,29.813064702716094,1000.0
2461,29.811681803104253,965.9258262890684
2462,29.810293855775846,866.0254037844387
2463,29.808900861444908,707.1067811865476
2464,29.807502820828084,499.99999999999994
2465,29.80609973464461,258.81904510252105
2466,29.80469160361632,1.2246467991473532e-13
2467,29.803278428467635,0.0
2468,29.801860209925582,0.0
2469,29.80043694871977,0.0
2470,29.799008645582422,0.0
2471,29.79757530124833,0.0
2472,29.7961369164549,0.0
2473,29.79469349194212,0.0
2474,29.793245028452574,0.0
2475,29.791791526731444,0.0
2476,29.79033298752649,0.0
2477,29.788869411588074,0.0
2478,29.78740079966915,0.0
2479,29.78592715252526,258.81904510252076
2480,29.784448470914533,499.99999999999994
2481,29.782964755597696,707.1067811865476
2482,29.781476007338057,866.0254037844386
2483,29.779982226901517,965.9258262890684
2484,29.77848341505657,1000.0
2485,29.776979572574287,965.9258262890684
2486,29.775470700228347,866.0254037844387
2487,29.77395679879499,707.1067811865476
2488,29.772437869053068,499.99999999999994
2489,29.770913911784007,258.81904510252105
2490,29.769384927771817,1.2246467991473532e-13
2491,29.767850917803106,0.0
2492,29.766311882667054,0.0
2493,29.764767823155438,0.0
2494,29.763218740062612,0.0
2495,29.76166463418552,0.0
2496,29.760105506323683,0.0
2497,29.758541357279213,0.0
2498,29.756972187856796,0.0
2499,29.755397998863717,0.0
2500,29.753818791109826,0.0
2501,29.752234565407562,0.0
2502,29.75064532257195,0.0
2503,29.749051063420584,258.81904510252076
2504,29.747451788773652,499.99999999999994
2505,29.745847499453916,707.1067811865476
2506,29.74423819628672,866.0254037844386
2507,29.742623880099984,965.9258262890684
2508,29.741004551724206,1000.0
2509,29.73938021199247,965.9258262890684
2510,29.73775086174043,866.0254037844387
2511,29.736116501806325,707.1067811865476
2512,29.734477133030964,499.99999999999994
2513,29.732832756257743,258.81904510252105
2514,29.73118337233262,1.2246467991473532e-13
2515,29.729528982104142,0.0
2516,29.72786958642342,0.0
2517,29.726205186144153,0.0
2518,29.724535782122608,0.0
2519,29.722861375217622,0.0
2520,29.721181966290615,0.0
2521,29.71949755620557,0.0
2522,29.717808145829054,0.0
2523,29.716113736030195,0.0
2524,29.714414327680707,0.0
2525,29.71270992165486,0.0
2526,29.711000518829504,0.0
2527,29.70928612008406,258.81904510252076
2528,29.707566726300517,499.99999999999994
2529,29.705842338363436,707.1067811865476
2530,29.70411295715994,866.0254037844386
2531,29.70237858357973,965.9258262890684
2532,29.70063921851507,1000.0
2533,29.698894862860797,965.9258262890684
2534,29.697145517514308,866.0254037844387
2535,29.695391183375573,707.1067811865476
2536,29.693631861347125,499.99999999999994
2537,29.691867552334067,258.81904510252105
2538,29.69009825724406,1.2246467991473532e-13
2539,29.688323976987345,0.0
2540,29.68654471247671,0.0
2541,29.684760464627516,0.0
2542,29.682971234357687,0.0
2543,29.68117702258771,0.0
2544,29.67937783024064,0.0
2545,29.67757365824209,0.0
2546,29.67576450752022,0.0
2547,29.67395037900578,0.0
2548,29.67213127363206,0.0
2549,29.67030719233492,0.0
2550,29.668478136052777,0.0
2551,29.6666441057266,258.81904510252076
2552,29.66480510229993,499.99999999999994
2553,29.662961126718862,707.1067811865476
2554,29.66111217993204,866.0254037844386
2555,29.65925826289068,965.9258262890684
2556,29.65739937654855,1000.0
2557,29.655535521861964,965.9258262890684
2558,29.653666699789802,866.0254037844387
2559,29.651792911293505,707.1067811865476
2560,29.649914157337058,499.99999999999994
2561,29.648030438887,258.81904510252105
2562,29.646141756912435,1.2246467991473532e-13
2563,29.64424811238501,0.0
2564,29.642349506278933,0.0
2565,29.64044593957096,0.0
2566,29.638537413240392,0.0
2567,29.6366239282691,0.0
2568,29.63470548564149,0.0
2569,29.63278208634452,0.0
2570,29.63085373136771,0.0
2571,29.628920421703118,0.0
2572,29.626982158345353,0.0
2573,29.625038942291575,0.0
2574,29.623090774541488,0.0
2575,29.621137656097346,258.81904510252076
2576,29.619179587963956,499.99999999999994
2577,29.61721657114866,707.1067811865476
2578,29.615248606661353,866.0254037844386
2579,29.613275695514474,965.9258262890684
2580,29.611297838723008,1000.0
2581,29.60931503730448,965.9258262890684
2582,29.607327292278963,866.0254037844387
2583,29.60533460466907,707.1067811865476
2584,29.603336975499964,499.99999999999994
2585,29.601334405799342,258.81904510252105
2586,29.599326896597447,1.2246467991473532e-13
2587,29.597314448927058,0.0
2588,29.5952970638235,0.0
2589,29.593274742324642,0.0
2590,29.59124748547088,0.0
2591,29.589215294305163,0.0
2592,29.587178169872963,0.0
2593,29.58513611322231,0.0
2594,29.58308912540375,0.0
2595,29.58103720747038,0.0
2596,29.578980360477836,0.0
2597,29.57691858548427,0.0
2598,29.574851883550394,0.0
2599,29.572780255739435,258.81904510252076
2600,29.570703703117168,499.99999999999994
2601,29.5686222267519,707.1067811865476
2602,29.56653582771445,866.0254037844386
2603,29.564444507078207,965.9258262890684
2604,29.562348265919056,1000.0
2605,29.56024710531544,965.9258262890684
2606,29.558141026348316,866.0254037844387
2607,29.556030030101176,707.1067811865476
2608,29.55391411766005,499.99999999999994
2609,29.55179329011348,258.81904510252105
2610,29.549667548552552,1.2246467991473532e-13
2611,29.547536894070877,0.0
2612,29.545401327764587,0.0
2613,29.54326085073235,0.0
2614,29.54111546407535,0.0
2615,29.538965168897306,0.0
2616,29.536809966304457,0.0
2617,29.53464985740557,0.0
2618,29.532484843311927,0.0
2619,29.530314925137354,0.0
2620,29.528140103998176,0.0
2621,29.525960381013256,0.0
2622,29.523775757303973,0.0
2623,29.521586233994228,258.81904510252076
2624,29.519391812210444,499.99999999999994
2625,29.517192493081563,707.1067811865476
2626,29.514988277739043,866.0254037844386
2627,29.512779167316868,965.9258262890684
2628,29.510565162951536,1000.0
2629,29.508346265782063,965.9258262890684
2630,29.506122476949983,866.0254037844387
2631,29.503893797599343,707.1067811865476
2632,29.501660228876712,499.99999999999994
2633,29.49942177193117,258.81904510252105
2634,29.497178427914317,1.2246467991473532e-13
2635,29.49493019798026,0.0
2636,29.492677083285628,0.0
2637,29.490419084989547,0.0
2638,29.488156204253677,0.0
2639,29.485888442242175,0.0
2640,29.48361580012172,0.0
2641,29.481338279061482,0.0
2642,29.47905588023316,0.0
2643,29.476768604810964,0.0
2644,29.4744764539716,0.0
2645,29.472179428894286,0.0
2646,29.469877530760755,0.0
2647,29.46757076075523,258.81904510252076
2648,29.465259120064463,499.99999999999994
2649,29.462942609877693,707.1067811865476
2650,29.460621231386675,866.0254037844386
2651,29.45829498578567,965.9258262890684
2652,29.455963874271426,1000.0
2653,29.453627898043216,965.9258262890684
2654,29.451287058302803,866.0254037844387
2655,29.44894135625445,707.1067811865476
2656,29.44659079310494,499.99999999999994
2657,29.44423537006353,258.81904510252105
2658,29.441875088341995,1.2246467991473532e-13
2659,29.43950994915461,0.0
2660,29.437139953718134,0.0
2661,29.43476510325184,0.0
2662,29.4323853989775,0.0
2663,29.43000084211937,0.0
2664,29.427611433904207,0.0
2665,29.42521717556127,0.0
2666,29.422818068322304,0.0
2667,29.420414113421554,0.0
2668,29.418005312095765,0.0
2669,29.415591665584163,0.0
2670,29.41317317512847,0.0
2671,29.41074984197291,258.81904510252076
2672,29.40832166736418,499.99999999999994
2673,29.40588865255149,707.1067811865476
2674,29.403450798786523,866.0254037844386
2675,29.401008107323456,965.9258262890684
2676,29.398560579418955,1000.0
2677,29.396108216332177,965.9258262890684
2678,29.393651019324764,866.0254037844387
2679,29.391188989660847,707.1067811865476
2680,29.38872212860704,499.99999999999994
2681,29.386250437432444,258.81904510252105
2682,29.383773917408643,1.2246467991473532e-13
2683,29.38129256980971,0.0
2684,29.378806395912196,0.0
2685,29.37631539699514,0.0
2686,29.37381957434006,0.0
2687,29.37131892923096,0.0
2688,29.368813462954314,0.0
2689,29.366303176799093,0.0
2690,29.363788072056728,0.0
2691,29.361268150021154,0.0
2692,29.358743411988755,0.0
2693,29.35621385925841,0.0
2694,29.35367949313148,0.0
2695,29.351140314911795,258.81904510252076
2696,29.34859632590565,499.99999999999994
2697,29.34604752742183,707.1067811865476
2698,29.343493920771596,866.0254037844386
2699,29.340935507268668,965.9258262890684
2700,29.33837228822925,1000.0
2701,29.33580426497202,965.9258262890684
2702,29.33323143881811,866.0254037844387
2703,29.33065381109115,707.1067811865476
2704,29.32807138311722,499.99999999999994
2705,29.32548415622487,258.81904510252105
2706,29.322892131745135,1.2246467991473532e-13
2707,29.3202953110115,0.0
2708,29.317693695359928,0.0
2709,29.315087286128847,0.0
2710,29.312476084659146,0.0
2711,29.309860092294187,0.0
2712,29.307239310379792,0.0
2713,29.30461374026425,0.0
2714,29.301983383298307,0.0
2715,29.29934824083518,0.0
2716,29.296708314230543,0.0
2717,29.294063604842535,0.0
2718,29.291414114031745,0.0
2719,29.288759843161234,258.81904510252076
2720,29.286100793596518,499.99999999999994
2721,29.283436966705573,707.1067811865476
2722,29.280768363858833,866.0254037844386
2723,29.27809498642918,965.9258262890684
2724,29.275416835791965,1000.0
2725,29.272733913324988,965.9258262890684
2726,29.270046220408503,866.0254037844387
2727,29.267353758425223,707.1067811865476
2728,29.264656528760312,499.99999999999994
2729,29.26195453280138,258.81904510252105
2730,29.259247771938497,1.2246467991473532e-13
2731,29.256536247564192,0.0
2732,29.253819961073425,0.0
2733,29.251098913863625,0.0
2734,29.248373107334658,0.0
2735,29.245642542888838,0.0
2736,29.242907221930935,0.0
2737,29.240167145868156,0.0
2738,29.23742231611017,0.0
2739,29.23467273406908,0.0
2740,29.23191840115943,0.0
2741,29.229159318798217,0.0
2742,29.226395488404876,0.0
2743,29.22362691140129,258.81904510252076
2744,29.220853589211778,499.99999999999994
2745,29.218075523263103,707.1067811865476
2746,29.21529271498447,866.0254037844386
2747,29.212505165807524,965.9258262890684
2748,29.209712877166346,1000.0
2749,29.206915850497452,965.9258262890684
2750,29.20411408723981,866.0254037844387
2751,29.2013075888348,707.1067811865476
2752,29.198496356726267,499.99999999999994
2753,29.195680392360465,258.81904510252105
2754,29.192859697186105,1.2246467991473532e-13
2755,29.190034272654316,0.0
2756,29.187204120218667,0.0
2757,29.18436924133516,0.0
2758,29.18152963746222,0.0
2759,29.178685310060715,0.0
2760,29.175836260593936,0.0
2761,29.17298249052761,0.0
2762,29.170124001329874,0.0
2763,29.167260794471314,0.0
2764,29.164392871424937,0.0
2765,29.161520233666167,0.0
2766,29.158642882672872,0.0
2767,29.155760819925327,258.81904510252076
2768,29.152874046906234,499.99999999999994
2769,29.14998256510073,707.1067811865476
2770,29.147086375996356,866.0254037844386
2771,29.144185481083095,965.9258262890684
2772,29.14127988185334,1000.0
2773,29.1383695798019,965.9258262890684
2774,29.13545457642601,866.0254037844387
2775,29.132534873225325,707.1067811865476
2776,29.12961047170191,499.99999999999994
2777,29.12668137336026,258.81904510252105
2778,29.123747579707274,1.2246467991473532e-13
2779,29.12080909225227,0.0
2780,29.117865912506986,0.0
2781,29.11491804198556,0.0
2782,29.111965482204567,0.0
2783,29.109008234682975,0.0
2784,29.10604630094216,0.0
2785,29.103079682505935,0.0
2786,29.100108380900494,0.0
2787,29.097132397654455,0.0
2788,29.09415173429884,0.0
2789,29.091166392367086,0.0
2790,29.08817637339503,0.0
2791,29.085181678920915,258.81904510252076
2792,29.08218231048539,499.99999999999994
2793,29.079178269631512,707.1067811865476
2794,29.07616955790474,866.0254037844386
2795,29.073156176852937,965.9258262890684
2796,29.07013812802636,1000.0
2797,29.067115412977678,965.9258262890684
2798,29.06408803326196,866.0254037844387
2799,29.061055990436664,707.1067811865476
2800,29.058019286061665,499.99999999999994
2801,29.054977921699212,258.81904510252105
2802,29.051931898913974,1.2246467991473532e-13
2803,29.048881219273007,0.0
2804,29.04582588434576,0.0
2805,29.042765895704086,0.0
2806,29.039701254922218,0.0
2807,29.036631963576795,0.0
2808,29.033558023246847,0.0
2809,29.030479435513783,0.0
2810,29.027396201961427,0.0
2811,29.02430832417597,0.0
2812,29.021215803746003,0.0
2813,29.018118642262504,0.0
2814,29.01501684131884,0.0
2815,29.011910402510757,258.81904510252076
2816,29.008799327436407,499.99999999999994
2817,29.00568361769629,707.1067811865476
2818,29.002563274893337,866.0254037844386
2819,28.999438300632825,965.9258262890684
2820,28.996308696522433,1000.0
2821,28.993174464172217,965.9258262890684
2822,28.990035605194613,866.0254037844387
2823,28.986892121204438,707.1067811865476
2824,28.983744013818885,499.99999999999994
2825,28.980591284657535,258.81904510252105
2826,28.97743393534234,1.2246467991473532e-13
2827,28.97427196749762,0.0
2828,28.971105382750096,0.0
2829,28.967934182728836,0.0
2830,28.9647583690653,0.0
2831,28.961577943393316,0.0
2832,28.958392907349086,0.0
2833,28.95520326257119,0.0
2834,28.952009010700557,0.0
2835,28.948810153380514,0.0
2836,28.94560669225674,0.0
2837,28.94239862897728,0.0
2838,28.93918596519257,0.0
2839,28.935968702555385,258.81904510252076
2840,28.93274684272088,499.99999999999994
2841,28.929520387346578,707.1067811865476
2842,28.926289338092353,866.0254037844386
2843,28.92305369662045,965.9258262890684
2844,28.919813464595485,1000.0
2845,28.91656864368442,965.9258262890684
2846,28.91331923555659,866.0254037844387
2847,28.91006524188368,707.1067811865476
2848,28.90680666433974,499.99999999999994
2849,28.90354350460118,258.81904510252105
2850,28.900275764346766,1.2246467991473532e-13
2851,28.897003445257617,0.0
2852,28.89372654901721,0.0
2853,28.890445077311373,0.0
2854,28.887159031828297,0.0
2855,28.883868414258522,0.0
2856,28.88057322629493,0.0
2857,28.877273469632772,0.0
2858,28.873969145969635,0.0
2859,28.87066025700546,0.0
2860,28.867346804442548,0.0
2861,28.864028789985525,0.0
2862,28.86070621534138,0.0
2863,28.857379082219445,258.81904510252076
2864,28.8540473923314,499.99999999999994
2865,28.85071114739126,707.1067811865476
2866,28.84737034911539,866.0254037844386
2867,28.8440249992225,965.9258262890684
2868,28.84067509943364,1000.0
2869,28.83732065147219,965.9258262890684
2870,28.83396165706388,866.0254037844387
2871,28.83059811793679,707.1067811865476
2872,28.82723003582132,499.99999999999994
2873,28.82385741245021,258.81904510252105
2874,28.820480249558535,1.2246467991473532e-13
2875,28.81709854888372,0.0
2876,28.81371231216551,0.0
2877,28.81032154114599,0.0
2878,28.806926237569566,0.0
2879,28.803526403182996,0.0
2880,28.800122039735356,0.0
2881,28.796713148978053,0.0
2882,28.793299732664824,0.0
2883,28.78988179255174,0.0
2884,28.786459330397186,0.0
2885,28.783032347961885,0.0
2886,28.77960084700888,0.0
2887,28.776164829303546,258.81904510252076
2888,28.772724296613575,499.99999999999994
2889,28.769279250708976,707.1067811865476
2890,28.765829693362093,866.0254037844386
2891,28.762375626347584,965.9258262890684
2892,28.75891705144243,1000.0
2893,28.755453970425926,965.9258262890684
2894,28.75198638507969,866.0254037844387
2895,28.748514297187647,707.1067811865476
2896,28.74503770853606,499.99999999999994
2897,28.741556620913485,258.81904510252105
2898,28.738071036110806,1.2246467991473532e-13
2899,28.73458095592122,0.0
2900,28.731086382140226,0.0
2901,28.727587316565646,0.0
2902,28.724083760997605,0.0
2903,28.72057571723855,0.0
2904,28.717063187093217,0.0
2905,28.713546172368673,0.0
2906,28.710024674874276,0.0
2907,28.706498696421693,0.0
2908,28.7029682388249,0.0
2909,28.69943330390018,0.0
2910,28.69589389346611,0.0
2911,28.692350009343578,258.81904510252076
2912,28.688801653355764,499.99999999999994
2913,28.685248827328163,707.1067811865476
2914,28.681691533088557,866.0254037844386
2915,28.67812977246703,965.9258262890684
2916,28.67456354729597,1000.0
2917,28.670992859410052,965.9258262890684
2918,28.66741771064625,866.0254037844387
2919,28.66383810284384,707.1067811865476
2920,28.660254037844386,499.99999999999994
2921,28.656665517491746,258.81904510252105
2922,28.65307254363206,1.2246467991473532e-13
2923,28.649475118113784,0.0
2924,28.645873242787637,0.0
2925,28.642266919506646,0.0
2926,28.638656150126117,0.0
2927,28.635040936503643,0.0
2928,28.631421280499115,0.0
2929,28.627797183974693,0.0
2930,28.62416864879483,0.0
2931,28.620535676826265,0.0
2932,28.61689826993802,0.0
2933,28.613256430001385,0.0
2934,28.609610158889943,0.0
2935,28.60595945847956,258.81904510252076
2936,28.60230433064837,499.99999999999994
2937,28.59864477727679,707.1067811865476
2938,28.59498080024752,866.0254037844386
2939,28.591312401445514,965.9258262890684
2940,28.58763958275803,1000.0
2941,28.58396234607458,965.9258262890684
2942,28.58028069328696,866.0254037844387
2943,28.57659462628923,707.1067811865476
2944,28.572904146977713,499.99999999999994
2945,28.569209257251025,258.81904510252105
2946,28.565509959010036,1.2246467991473532e-13
2947,28.561806254157887,0.0
2948,28.55809814459998,0.0
2949,28.554385632244,0.0
2950,28.550668718999873,0.0
2951,28.546947406779807,0.0
